timestamp,hour,day,count
2024-03-08 04:10:00,4,4,2.0
2024-03-08 04:15:00,4,4,0.0
2024-03-08 04:20:00,4,4,4.0
2024-03-08 04:25:00,4,4,14.0
2024-03-08 04:30:00,4,4,0.0
2024-03-08 04:35:00,4,4,1.0
2024-03-08 04:40:00,4,4,0.0
2024-03-08 04:45:00,4,4,3.0
2024-03-08 04:50:00,4,4,19.0
2024-03-08 04:55:00,4,4,1.0
2024-03-08 05:00:00,5,4,5.0
2024-03-08 05:05:00,5,4,27.0
2024-03-08 05:10:00,5,4,16.0
2024-03-08 05:15:00,5,4,7.0
2024-03-08 05:20:00,5,4,4.0
2024-03-08 05:25:00,5,4,17.0
2024-03-08 05:30:00,5,4,23.0
2024-03-08 05:35:00,5,4,0.0
2024-03-08 05:40:00,5,4,0.0
2024-03-08 05:45:00,5,4,34.0
2024-03-08 05:50:00,5,4,0.0
2024-03-08 05:55:00,5,4,8.0
2024-03-08 06:00:00,6,4,38.0
2024-03-08 06:05:00,6,4,2.0
2024-03-08 06:10:00,6,4,28.0
2024-03-08 06:15:00,6,4,19.0
2024-03-08 06:20:00,6,4,38.0
2024-03-08 06:25:00,6,4,3.0
2024-03-08 06:30:00,6,4,28.0
2024-03-08 06:35:00,6,4,28.0
2024-03-08 06:40:00,6,4,28.0
2024-03-08 06:45:00,6,4,26.0
2024-03-08 06:50:00,6,4,36.0
2024-03-08 06:55:00,6,4,39.0
2024-03-08 07:00:00,7,4,53.0
2024-03-08 07:05:00,7,4,29.0
2024-03-08 07:10:00,7,4,50.0
2024-03-08 07:15:00,7,4,46.0
2024-03-08 07:20:00,7,4,40.0
2024-03-08 07:25:00,7,4,64.0
2024-03-08 07:30:00,7,4,49.0
2024-03-08 07:35:00,7,4,62.0
2024-03-08 07:40:00,7,4,43.0
2024-03-08 07:45:00,7,4,45.0
2024-03-08 07:50:00,7,4,38.0
2024-03-08 07:55:00,7,4,49.0
2024-03-08 08:00:00,8,4,75.0
2024-03-08 08:05:00,8,4,72.0
2024-03-08 08:10:00,8,4,63.0
2024-03-08 08:15:00,8,4,59.0
2024-03-08 08:20:00,8,4,68.0
2024-03-08 08:25:00,8,4,68.0
2024-03-08 08:30:00,8,4,67.0
2024-03-08 08:35:00,8,4,59.0
2024-03-08 08:40:00,8,4,75.0
2024-03-08 08:45:00,8,4,74.0
2024-03-08 08:50:00,8,4,77.0
2024-03-08 08:55:00,8,4,80.0
2024-03-08 09:00:00,9,4,79.0
2024-03-08 09:05:00,9,4,77.0
2024-03-08 09:10:00,9,4,76.0
2024-03-08 09:15:00,9,4,73.0
2024-03-08 09:20:00,9,4,72.0
2024-03-08 09:25:00,9,4,86.0
2024-03-08 09:30:00,9,4,88.0
2024-03-08 09:35:00,9,4,77.0
2024-03-08 09:40:00,9,4,66.0
2024-03-08 09:45:00,9,4,83.0
2024-03-08 09:50:00,9,4,80.0
2024-03-08 09:55:00,9,4,82.0
2024-03-08 10:00:00,10,4,62.0
2024-03-08 10:05:00,10,4,66.0
2024-03-08 10:10:00,10,4,69.0
2024-03-08 10:15:00,10,4,63.0
2024-03-08 10:20:00,10,4,70.0
2024-03-08 10:25:00,10,4,86.0
2024-03-08 10:30:00,10,4,71.0
2024-03-08 10:35:00,10,4,101.0
2024-03-08 10:40:00,10,4,73.0
2024-03-08 10:45:00,10,4,84.0
2024-03-08 10:50:00,10,4,78.0
2024-03-08 10:55:00,10,4,77.0
2024-03-08 11:00:00,11,4,70.0
2024-03-08 11:05:00,11,4,48.0
2024-03-08 11:10:00,11,4,48.0
2024-03-08 11:15:00,11,4,34.0
2024-03-08 11:20:00,11,4,56.0
2024-03-08 11:25:00,11,4,55.0
2024-03-08 11:30:00,11,4,53.0
2024-03-08 11:35:00,11,4,58.0
2024-03-08 11:40:00,11,4,60.0
2024-03-08 11:45:00,11,4,53.0
2024-03-08 11:50:00,11,4,56.0
2024-03-08 11:55:00,11,4,51.0
2024-03-08 12:00:00,12,4,12.0
2024-03-08 12:05:00,12,4,30.0
2024-03-08 12:10:00,12,4,50.0
2024-03-08 12:15:00,12,4,34.0
2024-03-08 12:20:00,12,4,40.0
2024-03-08 12:25:00,12,4,27.0
2024-03-08 12:30:00,12,4,33.0
2024-03-08 12:35:00,12,4,40.0
2024-03-08 12:40:00,12,4,20.0
2024-03-08 12:45:00,12,4,27.0
2024-03-08 12:50:00,12,4,51.0
2024-03-08 12:55:00,12,4,31.0
2024-03-08 13:00:00,13,4,14.0
2024-03-08 13:05:00,13,4,21.0
2024-03-08 13:10:00,13,4,18.0
2024-03-08 13:15:00,13,4,23.0
2024-03-08 13:20:00,13,4,0.0
2024-03-08 13:25:00,13,4,20.0
2024-03-08 13:30:00,13,4,29.0
2024-03-08 13:35:00,13,4,24.0
2024-03-08 13:40:00,13,4,16.0
2024-03-08 13:45:00,13,4,16.0
2024-03-08 13:50:00,13,4,24.0
2024-03-08 13:55:00,13,4,12.0
2024-03-08 14:00:00,14,4,3.0
2024-03-08 14:05:00,14,4,39.0
2024-03-08 14:10:00,14,4,15.0
2024-03-08 14:15:00,14,4,4.0
2024-03-08 14:20:00,14,4,15.0
2024-03-08 14:25:00,14,4,28.0
2024-03-08 14:30:00,14,4,40.0
2024-03-08 14:35:00,14,4,24.0
2024-03-08 14:40:00,14,4,18.0
2024-03-08 14:45:00,14,4,25.0
2024-03-08 14:50:00,14,4,13.0
2024-03-08 14:55:00,14,4,18.0
2024-03-08 15:00:00,15,4,35.0
2024-03-08 15:05:00,15,4,50.0
2024-03-08 15:10:00,15,4,41.0
2024-03-08 15:15:00,15,4,38.0
2024-03-08 15:20:00,15,4,39.0
2024-03-08 15:25:00,15,4,39.0
2024-03-08 15:30:00,15,4,39.0
2024-03-08 15:35:00,15,4,38.0
2024-03-08 15:40:00,15,4,46.0
2024-03-08 15:45:00,15,4,42.0
2024-03-08 15:50:00,15,4,26.0
2024-03-08 15:55:00,15,4,32.0
2024-03-08 16:00:00,16,4,84.0
2024-03-08 16:05:00,16,4,72.0
2024-03-08 16:10:00,16,4,84.0
2024-03-08 16:15:00,16,4,79.0
2024-03-08 16:20:00,16,4,91.0
2024-03-08 16:25:00,16,4,62.0
2024-03-08 16:30:00,16,4,85.0
2024-03-08 16:35:00,16,4,75.0
2024-03-08 16:40:00,16,4,79.0
2024-03-08 16:45:00,16,4,55.0
2024-03-08 16:50:00,16,4,70.0
2024-03-08 16:55:00,16,4,68.0
2024-03-08 17:00:00,17,4,114.0
2024-03-08 17:05:00,17,4,112.0
2024-03-08 17:10:00,17,4,100.0
2024-03-08 17:15:00,17,4,104.0
2024-03-08 17:20:00,17,4,126.0
2024-03-08 17:25:00,17,4,102.0
2024-03-08 17:30:00,17,4,113.0
2024-03-08 17:35:00,17,4,114.0
2024-03-08 17:40:00,17,4,108.0
2024-03-08 17:45:00,17,4,109.0
2024-03-08 17:50:00,17,4,108.0
2024-03-08 17:55:00,17,4,125.0
2024-03-08 18:00:00,18,4,119.0
2024-03-08 18:05:00,18,4,122.0
2024-03-08 18:10:00,18,4,104.0
2024-03-08 18:15:00,18,4,115.0
2024-03-08 18:20:00,18,4,40.0
2024-03-08 18:25:00,18,4,34.0
2024-03-08 18:30:00,18,4,38.0
2024-03-08 18:35:00,18,4,34.0
2024-03-08 18:40:00,18,4,37.0
2024-03-08 18:45:00,18,4,39.0
2024-03-08 18:50:00,18,4,29.0
2024-03-08 18:55:00,18,4,29.0
2024-03-08 19:00:00,19,4,33.0
2024-03-08 19:05:00,19,4,31.0
2024-03-08 19:10:00,19,4,33.0
2024-03-08 19:15:00,19,4,106.0
2024-03-08 19:20:00,19,4,114.0
2024-03-08 19:25:00,19,4,98.0
2024-03-08 19:30:00,19,4,117.0
2024-03-08 19:35:00,19,4,105.0
2024-03-08 19:40:00,19,4,96.0
2024-03-08 19:45:00,19,4,96.0
2024-03-08 19:50:00,19,4,85.0
2024-03-08 19:55:00,19,4,138.0
2024-03-08 20:00:00,20,4,57.0
2024-03-08 20:05:00,20,4,98.0
2024-03-08 20:10:00,20,4,75.0
2024-03-08 20:15:00,20,4,74.0
2024-03-08 20:20:00,20,4,50.0
2024-03-08 20:25:00,20,4,70.0
2024-03-08 20:30:00,20,4,74.0
2024-03-08 20:35:00,20,4,71.0
2024-03-08 20:40:00,20,4,76.0
2024-03-08 20:45:00,20,4,61.0
2024-03-08 20:50:00,20,4,85.0
2024-03-08 20:55:00,20,4,72.0
2024-03-08 21:00:00,21,4,29.0
2024-03-08 21:05:00,21,4,46.0
2024-03-08 21:10:00,21,4,37.0
2024-03-08 21:15:00,21,4,50.0
2024-03-08 21:20:00,21,4,23.0
2024-03-08 21:25:00,21,4,41.0
2024-03-08 21:30:00,21,4,27.0
2024-03-08 21:35:00,21,4,46.0
2024-03-08 21:40:00,21,4,42.0
2024-03-08 21:45:00,21,4,54.0
2024-03-08 21:50:00,21,4,21.0
2024-03-08 21:55:00,21,4,25.0
2024-03-08 22:00:00,22,4,21.0
2024-03-08 22:05:00,22,4,36.0
2024-03-08 22:10:00,22,4,6.0
2024-03-08 22:15:00,22,4,17.0
2024-03-08 22:20:00,22,4,23.0
2024-03-08 22:25:00,22,4,20.0
2024-03-08 22:30:00,22,4,20.0
2024-03-08 22:35:00,22,4,0.0
2024-03-08 22:40:00,22,4,42.0
2024-03-08 22:45:00,22,4,19.0
2024-03-08 22:50:00,22,4,18.0
2024-03-08 22:55:00,22,4,15.0
2024-03-08 23:00:00,23,4,0.0
2024-03-08 23:05:00,23,4,11.0
2024-03-08 23:10:00,23,4,0.0
2024-03-08 23:15:00,23,4,0.0
2024-03-08 23:20:00,23,4,19.0
2024-03-08 23:25:00,23,4,4.0
2024-03-08 23:30:00,23,4,0.0
2024-03-08 23:35:00,23,4,0.0
2024-03-08 23:40:00,23,4,5.0
2024-03-08 23:45:00,23,4,12.0
2024-03-08 23:50:00,23,4,0.0
2024-03-08 23:55:00,23,4,7.0
2024-03-09 00:00:00,0,5,0.0
2024-03-09 00:05:00,0,5,15.0
2024-03-09 00:10:00,0,5,0.0
2024-03-09 00:15:00,0,5,0.0
2024-03-09 00:20:00,0,5,0.0
2024-03-09 00:25:00,0,5,0.0
2024-03-09 00:30:00,0,5,22.0
2024-03-09 00:35:00,0,5,1.0
2024-03-09 00:40:00,0,5,0.0
2024-03-09 00:45:00,0,5,11.0
2024-03-09 00:50:00,0,5,0.0
2024-03-09 00:55:00,0,5,21.0
2024-03-09 01:00:00,1,5,0.0
2024-03-09 01:05:00,1,5,8.0
2024-03-09 01:10:00,1,5,14.0
2024-03-09 01:15:00,1,5,6.0
2024-03-09 01:20:00,1,5,0.0
2024-03-09 01:25:00,1,5,0.0
2024-03-09 01:30:00,1,5,1.0
2024-03-09 01:35:00,1,5,18.0
2024-03-09 01:40:00,1,5,0.0
2024-03-09 01:45:00,1,5,0.0
2024-03-09 01:50:00,1,5,0.0
2024-03-09 01:55:00,1,5,0.0
2024-03-09 02:00:00,2,5,1.0
2024-03-09 02:05:00,2,5,1.0
2024-03-09 02:10:00,2,5,18.0
2024-03-09 02:15:00,2,5,21.0
2024-03-09 02:20:00,2,5,0.0
2024-03-09 02:25:00,2,5,2.0
2024-03-09 02:30:00,2,5,0.0
2024-03-09 02:35:00,2,5,0.0
2024-03-09 02:40:00,2,5,0.0
2024-03-09 02:45:00,2,5,13.0
2024-03-09 02:50:00,2,5,2.0
2024-03-09 02:55:00,2,5,11.0
2024-03-09 03:00:00,3,5,5.0
2024-03-09 03:05:00,3,5,0.0
2024-03-09 03:10:00,3,5,0.0
2024-03-09 03:15:00,3,5,11.0
2024-03-09 03:20:00,3,5,0.0
2024-03-09 03:25:00,3,5,0.0
2024-03-09 03:30:00,3,5,0.0
2024-03-09 03:35:00,3,5,6.0
2024-03-09 03:40:00,3,5,23.0
2024-03-09 03:45:00,3,5,0.0
2024-03-09 03:50:00,3,5,0.0
2024-03-09 03:55:00,3,5,9.0
2024-03-09 04:00:00,4,5,7.0
2024-03-09 04:05:00,4,5,0.0
2024-03-09 04:10:00,4,5,5.0
2024-03-09 04:15:00,4,5,27.0
2024-03-09 04:20:00,4,5,14.0
2024-03-09 04:25:00,4,5,22.0
2024-03-09 04:30:00,4,5,9.0
2024-03-09 04:35:00,4,5,14.0
2024-03-09 04:40:00,4,5,0.0
2024-03-09 04:45:00,4,5,10.0
2024-03-09 04:50:00,4,5,2.0
2024-03-09 04:55:00,4,5,0.0
2024-03-09 05:00:00,5,5,15.0
2024-03-09 05:05:00,5,5,25.0
2024-03-09 05:10:00,5,5,23.0
2024-03-09 05:15:00,5,5,0.0
2024-03-09 05:20:00,5,5,19.0
2024-03-09 05:25:00,5,5,26.0
2024-03-09 05:30:00,5,5,25.0
2024-03-09 05:35:00,5,5,2.0
2024-03-09 05:40:00,5,5,17.0
2024-03-09 05:45:00,5,5,14.0
2024-03-09 05:50:00,5,5,12.0
2024-03-09 05:55:00,5,5,18.0
2024-03-09 06:00:00,6,5,35.0
2024-03-09 06:05:00,6,5,34.0
2024-03-09 06:10:00,6,5,37.0
2024-03-09 06:15:00,6,5,44.0
2024-03-09 06:20:00,6,5,35.0
2024-03-09 06:25:00,6,5,28.0
2024-03-09 06:30:00,6,5,39.0
2024-03-09 06:35:00,6,5,25.0
2024-03-09 06:40:00,6,5,15.0
2024-03-09 06:45:00,6,5,29.0
2024-03-09 06:50:00,6,5,59.0
2024-03-09 06:55:00,6,5,20.0
2024-03-09 07:00:00,7,5,80.0
2024-03-09 07:05:00,7,5,59.0
2024-03-09 07:10:00,7,5,75.0
2024-03-09 07:15:00,7,5,72.0
2024-03-09 07:20:00,7,5,63.0
2024-03-09 07:25:00,7,5,60.0
2024-03-09 07:30:00,7,5,49.0
2024-03-09 07:35:00,7,5,66.0
2024-03-09 07:40:00,7,5,74.0
2024-03-09 07:45:00,7,5,60.0
2024-03-09 07:50:00,7,5,50.0
2024-03-09 07:55:00,7,5,68.0
2024-03-09 08:00:00,8,5,92.0
2024-03-09 08:05:00,8,5,98.0
2024-03-09 08:10:00,8,5,82.0
2024-03-09 08:15:00,8,5,93.0
2024-03-09 08:20:00,8,5,92.0
2024-03-09 08:25:00,8,5,82.0
2024-03-09 08:30:00,8,5,91.0
2024-03-09 08:35:00,8,5,104.0
2024-03-09 08:40:00,8,5,94.0
2024-03-09 08:45:00,8,5,39.0
2024-03-09 08:50:00,8,5,87.0
2024-03-09 08:55:00,8,5,90.0
2024-03-09 09:00:00,9,5,102.0
2024-03-09 09:05:00,9,5,103.0
2024-03-09 09:10:00,9,5,113.0
2024-03-09 09:15:00,9,5,108.0
2024-03-09 09:20:00,9,5,97.0
2024-03-09 09:25:00,9,5,110.0
2024-03-09 09:30:00,9,5,112.0
2024-03-09 09:35:00,9,5,88.0
2024-03-09 09:40:00,9,5,91.0
2024-03-09 09:45:00,9,5,91.0
2024-03-09 09:50:00,9,5,106.0
2024-03-09 09:55:00,9,5,115.0
2024-03-09 10:00:00,10,5,82.0
2024-03-09 10:05:00,10,5,96.0
2024-03-09 10:10:00,10,5,91.0
2024-03-09 10:15:00,10,5,86.0
2024-03-09 10:20:00,10,5,103.0
2024-03-09 10:25:00,10,5,88.0
2024-03-09 10:30:00,10,5,90.0
2024-03-09 10:35:00,10,5,82.0
2024-03-09 10:40:00,10,5,87.0
2024-03-09 10:45:00,10,5,106.0
2024-03-09 10:50:00,10,5,85.0
2024-03-09 10:55:00,10,5,79.0
2024-03-09 11:00:00,11,5,51.0
2024-03-09 11:05:00,11,5,72.0
2024-03-09 11:10:00,11,5,77.0
2024-03-09 11:15:00,11,5,70.0
2024-03-09 11:20:00,11,5,62.0
2024-03-09 11:25:00,11,5,73.0
2024-03-09 11:30:00,11,5,77.0
2024-03-09 11:35:00,11,5,63.0
2024-03-09 11:40:00,11,5,68.0
2024-03-09 11:45:00,11,5,67.0
2024-03-09 11:50:00,11,5,49.0
2024-03-09 11:55:00,11,5,73.0
2024-03-09 12:00:00,12,5,48.0
2024-03-09 12:05:00,12,5,27.0
2024-03-09 12:10:00,12,5,28.0
2024-03-09 12:15:00,12,5,44.0
2024-03-09 12:20:00,12,5,49.0
2024-03-09 12:25:00,12,5,20.0
2024-03-09 12:30:00,12,5,21.0
2024-03-09 12:35:00,12,5,27.0
2024-03-09 12:40:00,12,5,32.0
2024-03-09 12:45:00,12,5,37.0
2024-03-09 12:50:00,12,5,40.0
2024-03-09 12:55:00,12,5,37.0
2024-03-09 13:00:00,13,5,31.0
2024-03-09 13:05:00,13,5,26.0
2024-03-09 13:10:00,13,5,33.0
2024-03-09 13:15:00,13,5,8.0
2024-03-09 13:20:00,13,5,17.0
2024-03-09 13:25:00,13,5,17.0
2024-03-09 13:30:00,13,5,30.0
2024-03-09 13:35:00,13,5,12.0
2024-03-09 13:40:00,13,5,16.0
2024-03-09 13:45:00,13,5,10.0
2024-03-09 13:50:00,13,5,15.0
2024-03-09 13:55:00,13,5,29.0
2024-03-09 14:00:00,14,5,31.0
2024-03-09 14:05:00,14,5,43.0
2024-03-09 14:10:00,14,5,11.0
2024-03-09 14:15:00,14,5,32.0
2024-03-09 14:20:00,14,5,22.0
2024-03-09 14:25:00,14,5,29.0
2024-03-09 14:30:00,14,5,17.0
2024-03-09 14:35:00,14,5,24.0
2024-03-09 14:40:00,14,5,27.0
2024-03-09 14:45:00,14,5,14.0
2024-03-09 14:50:00,14,5,14.0
2024-03-09 14:55:00,14,5,26.0
2024-03-09 15:00:00,15,5,40.0
2024-03-09 15:05:00,15,5,57.0
2024-03-09 15:10:00,15,5,55.0
2024-03-09 15:15:00,15,5,48.0
2024-03-09 15:20:00,15,5,61.0
2024-03-09 15:25:00,15,5,43.0
2024-03-09 15:30:00,15,5,53.0
2024-03-09 15:35:00,15,5,44.0
2024-03-09 15:40:00,15,5,49.0
2024-03-09 15:45:00,15,5,53.0
2024-03-09 15:50:00,15,5,65.0
2024-03-09 15:55:00,15,5,44.0
2024-03-09 16:00:00,16,5,91.0
2024-03-09 16:05:00,16,5,101.0
2024-03-09 16:10:00,16,5,69.0
2024-03-09 16:15:00,16,5,109.0
2024-03-09 16:20:00,16,5,83.0
2024-03-09 16:25:00,16,5,86.0
2024-03-09 16:30:00,16,5,102.0
2024-03-09 16:35:00,16,5,111.0
2024-03-09 16:40:00,16,5,96.0
2024-03-09 16:45:00,16,5,80.0
2024-03-09 16:50:00,16,5,93.0
2024-03-09 16:55:00,16,5,107.0
2024-03-09 17:00:00,17,5,136.0
2024-03-09 17:05:00,17,5,145.0
2024-03-09 17:10:00,17,5,141.0
2024-03-09 17:15:00,17,5,143.0
2024-03-09 17:20:00,17,5,133.0
2024-03-09 17:25:00,17,5,141.0
2024-03-09 17:30:00,17,5,131.0
2024-03-09 17:35:00,17,5,135.0
2024-03-09 17:40:00,17,5,135.0
2024-03-09 17:45:00,17,5,132.0
2024-03-09 17:50:00,17,5,142.0
2024-03-09 17:55:00,17,5,109.0
2024-03-09 18:00:00,18,5,172.0
2024-03-09 18:05:00,18,5,154.0
2024-03-09 18:10:00,18,5,166.0
2024-03-09 18:15:00,18,5,152.0
2024-03-09 18:20:00,18,5,169.0
2024-03-09 18:25:00,18,5,161.0
2024-03-09 18:30:00,18,5,153.0
2024-03-09 18:35:00,18,5,163.0
2024-03-09 18:40:00,18,5,154.0
2024-03-09 18:45:00,18,5,146.0
2024-03-09 18:50:00,18,5,158.0
2024-03-09 18:55:00,18,5,143.0
2024-03-09 19:00:00,19,5,123.0
2024-03-09 19:05:00,19,5,138.0
2024-03-09 19:10:00,19,5,130.0
2024-03-09 19:15:00,19,5,144.0
2024-03-09 19:20:00,19,5,140.0
2024-03-09 19:25:00,19,5,141.0
2024-03-09 19:30:00,19,5,139.0
2024-03-09 19:35:00,19,5,126.0
2024-03-09 19:40:00,19,5,147.0
2024-03-09 19:45:00,19,5,125.0
2024-03-09 19:50:00,19,5,122.0
2024-03-09 19:55:00,19,5,37.0
2024-03-09 20:00:00,20,5,99.0
2024-03-09 20:05:00,20,5,94.0
2024-03-09 20:10:00,20,5,86.0
2024-03-09 20:15:00,20,5,97.0
2024-03-09 20:20:00,20,5,116.0
2024-03-09 20:25:00,20,5,22.0
2024-03-09 20:30:00,20,5,73.0
2024-03-09 20:35:00,20,5,99.0
2024-03-09 20:40:00,20,5,112.0
2024-03-09 20:45:00,20,5,92.0
2024-03-09 20:50:00,20,5,89.0
2024-03-09 20:55:00,20,5,97.0
2024-03-09 21:00:00,21,5,67.0
2024-03-09 21:05:00,21,5,48.0
2024-03-09 21:10:00,21,5,41.0
2024-03-09 21:15:00,21,5,61.0
2024-03-09 21:20:00,21,5,48.0
2024-03-09 21:25:00,21,5,57.0
2024-03-09 21:30:00,21,5,40.0
2024-03-09 21:35:00,21,5,59.0
2024-03-09 21:40:00,21,5,59.0
2024-03-09 21:45:00,21,5,41.0
2024-03-09 21:50:00,21,5,47.0
2024-03-09 21:55:00,21,5,29.0
2024-03-09 22:00:00,22,5,17.0
2024-03-09 22:05:00,22,5,11.0
2024-03-09 22:10:00,22,5,24.0
2024-03-09 22:15:00,22,5,34.0
2024-03-09 22:20:00,22,5,19.0
2024-03-09 22:25:00,22,5,17.0
2024-03-09 22:30:00,22,5,27.0
2024-03-09 22:35:00,22,5,15.0
2024-03-09 22:40:00,22,5,5.0
2024-03-09 22:45:00,22,5,22.0
2024-03-09 22:50:00,22,5,19.0
2024-03-09 22:55:00,22,5,0.0
2024-03-09 23:00:00,23,5,11.0
2024-03-09 23:05:00,23,5,10.0
2024-03-09 23:10:00,23,5,15.0
2024-03-09 23:15:00,23,5,14.0
2024-03-09 23:20:00,23,5,14.0
2024-03-09 23:25:00,23,5,8.0
2024-03-09 23:30:00,23,5,10.0
2024-03-09 23:35:00,23,5,5.0
2024-03-09 23:40:00,23,5,3.0
2024-03-09 23:45:00,23,5,28.0
2024-03-09 23:50:00,23,5,11.0
2024-03-09 23:55:00,23,5,11.0
2024-03-10 00:00:00,0,6,14.0
2024-03-10 00:05:00,0,6,0.0
2024-03-10 00:10:00,0,6,0.0
2024-03-10 00:15:00,0,6,0.0
2024-03-10 00:20:00,0,6,0.0
2024-03-10 00:25:00,0,6,0.0
2024-03-10 00:30:00,0,6,6.0
2024-03-10 00:35:00,0,6,2.0
2024-03-10 00:40:00,0,6,0.0
2024-03-10 00:45:00,0,6,0.0
2024-03-10 00:50:00,0,6,4.0
2024-03-10 00:55:00,0,6,0.0
2024-03-10 01:00:00,1,6,0.0
2024-03-10 01:05:00,1,6,14.0
2024-03-10 01:10:00,1,6,0.0
2024-03-10 01:15:00,1,6,4.0
2024-03-10 01:20:00,1,6,0.0
2024-03-10 01:25:00,1,6,5.0
2024-03-10 01:30:00,1,6,0.0
2024-03-10 01:35:00,1,6,0.0
2024-03-10 01:40:00,1,6,4.0
2024-03-10 01:45:00,1,6,16.0
2024-03-10 01:50:00,1,6,0.0
2024-03-10 01:55:00,1,6,7.0
2024-03-10 02:00:00,2,6,10.0
2024-03-10 02:05:00,2,6,18.0
2024-03-10 02:10:00,2,6,6.0
2024-03-10 02:15:00,2,6,0.0
2024-03-10 02:20:00,2,6,0.0
2024-03-10 02:25:00,2,6,20.0
2024-03-10 02:30:00,2,6,2.0
2024-03-10 02:35:00,2,6,12.0
2024-03-10 02:40:00,2,6,0.0
2024-03-10 02:45:00,2,6,0.0
2024-03-10 02:50:00,2,6,5.0
2024-03-10 02:55:00,2,6,0.0
2024-03-10 03:00:00,3,6,31.0
2024-03-10 03:05:00,3,6,0.0
2024-03-10 03:10:00,3,6,8.0
2024-03-10 03:15:00,3,6,10.0
2024-03-10 03:20:00,3,6,13.0
2024-03-10 03:25:00,3,6,14.0
2024-03-10 03:30:00,3,6,3.0
2024-03-10 03:35:00,3,6,12.0
2024-03-10 03:40:00,3,6,15.0
2024-03-10 03:45:00,3,6,0.0
2024-03-10 03:50:00,3,6,0.0
2024-03-10 03:55:00,3,6,0.0
2024-03-10 04:00:00,4,6,20.0
2024-03-10 04:05:00,4,6,0.0
2024-03-10 04:10:00,4,6,0.0
2024-03-10 04:15:00,4,6,13.0
2024-03-10 04:20:00,4,6,0.0
2024-03-10 04:25:00,4,6,0.0
2024-03-10 04:30:00,4,6,10.0
2024-03-10 04:35:00,4,6,13.0
2024-03-10 04:40:00,4,6,9.0
2024-03-10 04:45:00,4,6,23.0
2024-03-10 04:50:00,4,6,3.0
2024-03-10 04:55:00,4,6,0.0
2024-03-10 05:00:00,5,6,15.0
2024-03-10 05:05:00,5,6,5.0
2024-03-10 05:10:00,5,6,0.0
2024-03-10 05:15:00,5,6,14.0
2024-03-10 05:20:00,5,6,26.0
2024-03-10 05:25:00,5,6,8.0
2024-03-10 05:30:00,5,6,13.0
2024-03-10 05:35:00,5,6,29.0
2024-03-10 05:40:00,5,6,31.0
2024-03-10 05:45:00,5,6,10.0
2024-03-10 05:50:00,5,6,15.0
2024-03-10 05:55:00,5,6,19.0
2024-03-10 06:00:00,6,6,25.0
2024-03-10 06:05:00,6,6,37.0
2024-03-10 06:10:00,6,6,30.0
2024-03-10 06:15:00,6,6,24.0
2024-03-10 06:20:00,6,6,23.0
2024-03-10 06:25:00,6,6,43.0
2024-03-10 06:30:00,6,6,22.0
2024-03-10 06:35:00,6,6,24.0
2024-03-10 06:40:00,6,6,35.0
2024-03-10 06:45:00,6,6,46.0
2024-03-10 06:50:00,6,6,56.0
2024-03-10 06:55:00,6,6,32.0
2024-03-10 07:00:00,7,6,66.0
2024-03-10 07:05:00,7,6,48.0
2024-03-10 07:10:00,7,6,47.0
2024-03-10 07:15:00,7,6,56.0
2024-03-10 07:20:00,7,6,46.0
2024-03-10 07:25:00,7,6,60.0
2024-03-10 07:30:00,7,6,70.0
2024-03-10 07:35:00,7,6,61.0
2024-03-10 07:40:00,7,6,60.0
2024-03-10 07:45:00,7,6,62.0
2024-03-10 07:50:00,7,6,59.0
2024-03-10 07:55:00,7,6,53.0
2024-03-10 08:00:00,8,6,101.0
2024-03-10 08:05:00,8,6,103.0
2024-03-10 08:10:00,8,6,100.0
2024-03-10 08:15:00,8,6,116.0
2024-03-10 08:20:00,8,6,73.0
2024-03-10 08:25:00,8,6,86.0
2024-03-10 08:30:00,8,6,96.0
2024-03-10 08:35:00,8,6,91.0
2024-03-10 08:40:00,8,6,96.0
2024-03-10 08:45:00,8,6,81.0
2024-03-10 08:50:00,8,6,98.0
2024-03-10 08:55:00,8,6,94.0
2024-03-10 09:00:00,9,6,90.0
2024-03-10 09:05:00,9,6,98.0
2024-03-10 09:10:00,9,6,98.0
2024-03-10 09:15:00,9,6,112.0
2024-03-10 09:20:00,9,6,84.0
2024-03-10 09:25:00,9,6,121.0
2024-03-10 09:30:00,9,6,118.0
2024-03-10 09:35:00,9,6,123.0
2024-03-10 09:40:00,9,6,110.0
2024-03-10 09:45:00,9,6,100.0
2024-03-10 09:50:00,9,6,108.0
2024-03-10 09:55:00,9,6,102.0
2024-03-10 10:00:00,10,6,87.0
2024-03-10 10:05:00,10,6,86.0
2024-03-10 10:10:00,10,6,92.0
2024-03-10 10:15:00,10,6,110.0
2024-03-10 10:20:00,10,6,89.0
2024-03-10 10:25:00,10,6,97.0
2024-03-10 10:30:00,10,6,93.0
2024-03-10 10:35:00,10,6,79.0
2024-03-10 10:40:00,10,6,98.0
2024-03-10 10:45:00,10,6,105.0
2024-03-10 10:50:00,10,6,86.0
2024-03-10 10:55:00,10,6,102.0
2024-03-10 11:00:00,11,6,66.0
2024-03-10 11:05:00,11,6,71.0
2024-03-10 11:10:00,11,6,60.0
2024-03-10 11:15:00,11,6,71.0
2024-03-10 11:20:00,11,6,72.0
2024-03-10 11:25:00,11,6,69.0
2024-03-10 11:30:00,11,6,65.0
2024-03-10 11:35:00,11,6,73.0
